Author,Text
Trump,"So nice when media properly polices media. Thank you @BreitbartNews.
https://t.co/IGUh57zOJz"
Trump,A woman who got fired after two days of working with Scott Walker - a wacko - now trying to raise funds to fight me.
Trump,"Heading to Birmingham, Alabama, and a massive crowd of incredible people! 12 noon - will be wild."
Trump,"To show you how politicians act, Bobby Jindal spent $1,000 to register in New Hampshire &amp; dropped out the next day. Such a waste!"
Trump,"Were stuck with the worst mayor in the United States. Too bad, but New York City will survive!"
Trump,"People are really liking my new book, ""Crippled America."" Check it out!"
Trump,"""@tas0727: @realDonaldTrump Make America Great again vote Donald Trump"""
Trump,"""@jaazee1: @CNN anchors shocked that DonaldTrumps  comments resonate with GOP base will go apoplectic that he does with democrats too."
Trump,"""@STATinc2015:  @BarbaraJWalters @ABC @MELANIATRUMP @IvankaTrump saw the interview tonight. Thought it was great. Cant wait till November."""
Trump,"""@thetylerjames9: @realDonaldTrump cannot be bought! Therefore he cannot be silenced!"""
Trump,"""@RustyBlissUSA:  @realDonaldTrump were ready to thwart the establishment attempts in the Buckeye State. #Trump2016 #TeamTrump"""
Trump,"""@TLCastle: @realDonaldTrump Do you plan on making any campaign stops in West Virginia?"" YES, soon."
Trump,"""@RenaSummersLtd: Watched @ABCNetwork special tonight! You have such amazing children. Lots to be proud of! Love your wife! Class Act!"""
Trump,"""@michaelglassner: A GREAT DAY in South Carolina for DonaldTrump &amp; #TeamTrump! #Trump2016 #MakeAmericaGreatAgain https://t.co/Re655JmhqJ"""
Trump,"""@realkingrobbo:  @hotroddergirl Youre the hero America needs! #Trump2016""  Thank you, I only want to make America great again!"
Trump,"""@BornToBeGOP: @realDonaldTrump Your family is a better watch than the Kardashians by a mile!"" Cute!"
Trump,"""@hiddenspeed42: @AY4WEB  No pay or compensation to make our beautiful country again!! Thats his promise to us!! We love u trump"""
Trump,"""@TCash78: @realDonaldTrump @VincentKunicki @kimguilfoyle @FoxNews he will make America great again"
Trump,"""@realkingrobbo: @realDonaldTrump @Greg39529063 @ABC2020 @ABC @BarbaraJWalters the best man for the job!"" Thanks!"
Trump,"""@ClassySnobbb: @realDonaldTrump AMAZING interview. You and your family will be great role models for America!!!  #MakeAmericaGreatAgain"""
Trump,"""@Greg39529063:  @ABC2020 @ABC @BarbaraJWalters Watching now! Great! Always true to his word and the USA! A real leader! So nice to hear!!!"""
Trump,"""@hotroddergirl: @realDonaldTrump trump 20/20 shows just what hard work and good family can do. Blue collar with you."""
Trump,"""@VincentKunicki: @realDonaldTrump @kimguilfoyle @FoxNews Long live Donald Trump our next Ronald Reagan!!! God bless you we need you"" Nice!"
Trump,Join us at 10pmE on @ABC2020 @ABC with @BarbaraJWalters! #MeetTheTrumps #ABC2020 https://t.co/vMeLS00GnJ
Trump,"#ICYMI: I joined #OnTheRecord with @kimguilfoyle on @FoxNews this evening. #Trump2016 #MakeAmericaGreatAgain
https://t.co/FlJutjpR35"
Trump,"""@2timeslucky:  No one can take @realDonaldTrump down because it is the WILL of the people for him to win!"
Trump,"""@JamesPWilson1: @realDonaldTrump When you become president, we will avenge all of the innocents who isis killed"""
Trump,"""@mia_liner: @GSRPygmies  @realDonaldTrump Trump supporters are a very loyal breed! We see the truth, only Trump can fix this mess we are in"
Trump,Looking forward to watching the legendary @BarbaraJWalters interview my family (and me) tonight on @ABC at 10:00. Many things to talk about!
Trump,"""@smith_jere: @realDonaldTrump You are amazing Mr. Trump! Thank you!!!""  So nice."
Trump,"Tune into the legendary @BarbaraJWalters at 10pmE on
@ABC2020 tonight. #MeetTheTrumps for a full hour @ABC #ABC2020! https://t.co/exF5aUhrEW"
Trump,.@washingtonpost  @BretBaier  Please thank Charles Lane for his new found confidence. He has made a very good bet!
Trump,"""@The2ndguardsUS: @realDonaldTrump ROLL TIDE"""
Trump,"""@samsellars: @realDonaldTrump North Carolina. Come on down.""  Will be there very soon!"
Trump,"""@meganweaver321: @realDonaldTrump Alabama loves you""  Great!"
Trump,"""@Unicurls: @realDonaldTrump Ill be in attendance. #YUGE #MakeAmericaGreatAgain #bamaforTrump""  Nice!"
Trump,"""@GeraldSoelz: Awesome news. Keep your focus on the issues. You just might get more blue collar Democrats to vote for you than Reagan."""
Trump,".@Gracematters Thank you, a very wise bet! Best wishes."
Trump,Just got back from South Carolina. Going to Alabama tomorrow!
Trump,.@HillaryClinton is weak on illegal immigration &amp; totally incompetent as a manager and leader - no strength or stamina to be #POTUS!
Trump,The legendary @BarbaraJWalters interviews my family and me tonight at 10:00 on @ABC2020 . Dont miss it! https://t.co/JHTF7f9aTo
Trump,".@BilldeBlasio should focus on running #NYC &amp; all of the problems that he has caused with his ineptitude, &amp; not be so focused on me!"
Trump,"Can you believe the worst Mayor in the U.S., &amp; probably the worst Mayor in the history of #NYC, @BilldeBlasio, just called me a blow hard!"
Trump,"Thank you for a great afternoon, South Carolina! See you next Tuesday! #MakeAmericaGreatAgain #Trump2016 https://t.co/kWWMlmy7gQ"
Trump,"I didnt suggest a database-a reporter did. We must defeat Islamic terrorism &amp; have surveillance, including a watch list, to protect America"
Trump,"Under our President, ISIS is gaining great strength- https://t.co/28VsmV8xng"
Trump,My family has the honor of being interviewed for a full hour by the legendary @BarbaraJWalters tonight @ABC - 10pmE. https://t.co/cm4fv1Ye9L
Trump,".@mkhammer, a Fox contributor, isnt smart enough to know what is going on at the border. @TheJuanWilliams made the point far better!"
Trump,"Going to South Carolina now, great place, SRO crowd. Iowa was amazing yesterday!"
Trump,"The media must denigrate ISIS at all levels or youth will continue to be drawn to it. These are low level degenerates, NOT masterminds!"
Trump,"The media must immediately stop calling ISIS leaders ""MASTERMINDS."" Call them instead thugs and losers. Young people must not go into ISIS!"
Trump,"A wonderful afternoon in Iowa! Great people! Heading now to Florida - tomorrow, South Carolina! #MakeAmericaGreatAgain #Trump2016"
Trump,A great evening in Iowa! Thank you Des Moines Area Community College for a great forum! #Trump2016 #IAForums https://t.co/092t2VrMEw
Trump,"John Kasich was managing director of Lehman Brothers when it crashed, bringing down the world and ruining peoples lives. A total failure!"
Trump,"Once John Kasich announced he was running for president, and opened his mouth, people realized he was a complete &amp; total dud!"
Trump,"John Kasich fell right into President Obama۪s trap on ObamaCare, and the people of Ohio are suffering for it. Shame!"
Trump,Doesn۪t help Kasich to do negative ads on me because he still has to go through everyone else  - he۪s almost last.
Trump,"John Kasich ad guy wanted to work for me, but his proposal was a rip off  I said NO! Now ripping Kasich."
Trump,"I loved beating John Kasich in the debates, but it was easyhe came in dead last!"
Trump,Kasich has already spent $6 million on ads in New Hampshire and his numbers have gone down. People from NH are smart!
Trump,Watch Kasich squirm --- if he is not truthful in his negative ads I will sue him just for fun!
Trump,"I want to do negative ads on John Kasich, but he is so irrelevant to the race that I don۪t want to waste my money."
Trump,"John Kasich, despite being Governor of Ohio, is losing to me in the Ohio polls. Pathetic!"
Trump,"John Kasich should focus his special interest money on building up his failed image, not negative ads on me."
Trump,"Governor Kasich, whose failed campaign &amp; debating skills have brought him way down in the polls, is going to spend $2.5 million against me."
Trump,The legendary Barbara Walters interviews Melania Trump and me on a special this Friday night at 10:00 on ABC. Dont miss it!
Trump,"Thank you Worcester, Massachusetts!#MakeAmericaGreatAgain #Trump2016 https://t.co/D6QinyBLW6 https://t.co/sZDJr3Tkd8"
Trump,Just the beginning &amp; it is going to get worse. Rates &amp; deductibles are so high nobody is going to be able to use it. https://t.co/iwqLODke50
Trump,"Has anybody read this story about Marco Rubio - devastating!
https://t.co/xeAB74nndD"
Trump,"I told you! Premiums are soaring! #RepealObamacare #Trump2016
https://t.co/Ey50582uND"
Trump,Thank you (Chris) @TheFix. I have great respect for professionals that are willing to report so honestly &amp; fairly. https://t.co/hT9v8LEhSe
Trump,#MakeAmericaGreatAgain #Trump2016 https://t.co/Zqd1RWW2C5
Trump,Thank you for your support! Together we can #MakeAmericaGreatAgain! #Trump2016 https://t.co/qni36GI6fV
Trump,The POLICE in Paris did a fantastic job. Very brave - not easy!
Trump,A great review of my Aberdeen course by prestigious @GolfMonthly.  Some say greatest ever built. @TrumpScotland  https://t.co/zYcraTAwzs
Trump,"Everyone is now saying how right I was with illegal immigration &amp; the wall. After Paris, they۪re all on the bandwagon."
Trump,We need new leadership- fast! https://t.co/WCLMe1JKvx
Trump,I skipped a speech given years ago at Mar-a-Lago by dopey @GeorgeWill because he۪s BORINGhe never forgot!
Trump,"Dopey @GeorgeWill, a big proponent of the Iraq War and other catastrophes, doesn۪t like me very much. That means I win!"
Trump,"Broken down political pundit @GeorgeWill, who is wrong almost all of the time, should be thrown off @FoxNews. Boring and totally biased!"
Trump,Eight Syrians were just caught on the southern border trying to get into the U.S. ISIS maybe? I told you so. WE NEED A BIG &amp; BEAUTIFUL WALL!
Trump,Ben Carson is being severely criticized for being incapable of understanding foreign policy be one of his top consultants. Not good!
Trump,"""@FoxNews New Hampshire Poll: @realDonaldTrump Rules GOP Race in New Hampshire. Trump 27, Rubio 13, Cruz 11, Bush 9, Carson 9, &amp; Kasich 7"""
Trump,"Via Politico: ""Trump Extends Lead in New Hampshire Poll"" https://t.co/PaJOAi3rGa"
Trump,Very nice article from Daily Mail  https://t.co/SIxmYzPXv1
Trump,Great New Poll  https://t.co/178k1ERFqT
Trump,"How does Ben Carson survive this problem  really big. Similar story on front page of New York Times.
  https://t.co/y9fqUUYRnD"
Trump,"""@KatrinaPierson: #MakeAmericaGreatAgain #Trump2016 https://t.co/Aja00L81uf""  Katrina, great job on @FoxNews last night!"
Trump,Thank you for all of your support! Lets #MakeAmericaGreatAgain! #Trump2016 https://t.co/G7o6b0cfZz
Trump,The great Barbara Walters interviews Melania Trump and me on a Special Friday night at 10:00 on ABC._ https://t.co/28q3QgfIbM
Trump,"""@Ashevillelaura: @realDonaldTrump @seanhannity @FoxNews Obama has no credibility on terrorist threats &amp; ISIS. Trump best to protect us"""
Trump,"I will be interviewed by  @seanhannity tonight at 10:00 on @FoxNews . Much, much, much to talk about!"
Trump,Melania and I just had interview with the legendary @BarbaraJWalters. Watch #abc2020 this Friday. Tonight we talk ISIS @WNTonight
Trump,RT @BarbaraJWalters: Just sat down w/ @realdonaldtrump &amp; Melania. Intv w/ his family #abc2020 Friday. Tonight we talk ISIS @WNTonight https_
Trump,".@AP is doing very badly. I can say from experience their reporting is terrible &amp; highly inaccurate. Sadly, they are now irrelevant!"
Trump,One of the saddest things in journalism is what happened to the formerly great @AP. They have lost their way and are no longer credible.
Trump,What is our President doing? https://t.co/8p0A80kaaX
Trump,"""GOP Voters Trust Donald Trump to Keep Our Country Safe"" https://t.co/TWslpJPQG0"
Trump,Refugees from Syria are now pouring into our great country. Who knows who they are - some could be ISIS. Is our president insane?
Trump,"I, along with almost everyone else, have so little confidence in President Obama. He has a horrible attitude-a man who is resigned to defeat"
Trump,So many great polls like Reuters - big leads everywhere. New Hampshire really special! We will win big and MAKE AMERICA GREAT AGAIN!
Trump,Thank you Tennessee! #Trump2016 https://t.co/RNZ3hvbVvM
Trump,Just received a copy of @SarahPalinUSA new book -- a great read! Sarah is a terrific person.
Trump,"Great poll numbers out of @UMassAmherst. Thank you! #Trump2016 #MakeAmericaGreatAgain
https://t.co/ePlQRgjMYw"
Trump,"Just leaving Knoxville, TN --- what a crowd, what amazing people! #Trump2016 #MakeAmericaGreatAgain https://t.co/5qr5deOlEl"
Trump,"Just landing in Knoxville, Tennessee! Massive crowd expected! Will all have a great time, despite serious subject matter."
Trump,"I agree! The headline says it all. #Trump2016 #MakeAmericaGreatAgain
https://t.co/TWslpJPQG0"
Trump,Discussing #SyrianRefugees with @EricBolling on @FoxNews back on 10/3/2015. #ISIS https://t.co/rUX57o2BzM
Trump,"Will be landing in Knoxville, Tennessee shortly - tremendous crowd expected. Its all very simple, we want to #MakeAmericaGreatAgain!"
Trump,Republicans must stop listening to dopes like @KarlRove who still insists Mitt Romney won the last election. Think big &amp; think strong!
Trump,"Wow, @Macys shares are down more than 40% this year. I never knew my ties &amp; shirts not being sold there would have such a big impact!"
Trump,Interesting article from highly respected Wayne Allyn Root https://t.co/1esS0QV46V
Trump,"Remember, I was the one who said attack the oil (ISIS source of wealth) a long time ago. Everyone scoffed, now theyre attacking the oil."
Trump,"""@SarahPalinUSA: From St. Patricks Cathedral, NYC: blessings, prayers and heartfelt concern for those in Paris."
Trump,"""@StreetR77:  @JohnLegere @TMobile didnt know he was CEO of tmobile, I have T-Mobile, its pathetic, dropped calls, no service."""
Trump,"Tom Brady just did it again. He is not only a great guy, he is, without question, the BEST quarterback!"
Trump,President Obama just told President Putin how important the Russian air strikes against ISIS have been. I TOLD YOU SO!
Trump,".@JohnLegere  @TMobile  John, focus on running your company, I think the service is terrible! Try hiring some good managers."
Trump,"""@peg4cats: @TerryLambert201 @realDonaldTrump you are so right. I only trust Trump to be tough on immigration"""
